bmrb_id,manifest_status,exclude_from_filtered_dataset,reason_codes,reason_summary,ligand_flag,paramagnetic_or_aromatic_ligand_flag,eight_sigma_outlier_flag,carbon_bound_proton_extreme_flag,withdrawn_entry_flag,rule_version,built_at
17208,excluded,yes,paramagnetic_or_aromatic_ligand,paramagnetic or aromatic ligand,yes,yes,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
17209,included,no,,included,unknown,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
17210,excluded,yes,paramagnetic_or_aromatic_ligand,paramagnetic or aromatic ligand,yes,yes,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
17211,included,no,,included,unknown,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
17212,included,no,,included,unknown,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
17213,included,no,,included,unknown,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
17214,included,no,,included,unknown,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
17215,included,no,,included,unknown,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
17216,included,no,,included,unknown,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
17217,included,no,,included,unknown,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
17218,included,no,,included,unknown,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
17219,included,no,,included,yes,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
17220,included,no,,included,yes,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
17221,included,no,,included,unknown,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
17222,included,no,,included,unknown,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
17223,included,no,,included,unknown,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
17224,included,no,,included,unknown,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
17225,included,no,,included,unknown,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
17226,excluded,yes,paramagnetic_or_aromatic_ligand;carbon_bound_proton_extreme,paramagnetic or aromatic ligand; carbon-bound proton extreme,yes,yes,no,yes,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
17227,included,no,,included,unknown,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
17228,included,no,,included,yes,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
17229,included,no,,included,yes,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
17231,included,no,,included,unknown,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
17232,included,no,,included,yes,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
17233,included,no,,included,unknown,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
17234,included,no,,included,unknown,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
17235,included,no,,included,unknown,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
17236,excluded,yes,paramagnetic_or_aromatic_ligand,paramagnetic or aromatic ligand,yes,yes,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
17237,included,no,,included,unknown,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
17238,included,no,,included,unknown,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
17239,included,no,,included,unknown,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
17240,included,no,,included,unknown,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
17241,included,no,,included,unknown,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
17242,included,no,,included,unknown,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
17243,included,no,,included,yes,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
17244,included,no,,included,yes,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
17245,included,no,,included,unknown,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
17246,included,no,,included,unknown,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
17247,included,no,,included,unknown,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
17249,included,no,,included,yes,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
17250,included,no,,included,unknown,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
17251,excluded,yes,eight_sigma_outlier,eight-sigma outlier,unknown,unknown,yes,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
17252,included,no,,included,unknown,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
17253,included,no,,included,unknown,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
17254,included,no,,included,unknown,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
17255,included,no,,included,unknown,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
17256,included,no,,included,unknown,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
17257,included,no,,included,unknown,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
17258,included,no,,included,unknown,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
17260,included,no,,included,unknown,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
17261,included,no,,included,unknown,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
17262,included,no,,included,yes,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
17263,included,no,,included,unknown,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
17264,included,no,,included,unknown,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
17265,included,no,,included,yes,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
17266,included,no,,included,unknown,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
17267,included,no,,included,unknown,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
17268,included,no,,included,unknown,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
17270,included,no,,included,unknown,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
17271,included,no,,included,unknown,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
17272,included,no,,included,unknown,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
17273,included,no,,included,unknown,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
17274,included,no,,included,unknown,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
17275,included,no,,included,unknown,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
17276,included,no,,included,unknown,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
17277,included,no,,included,unknown,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
17278,included,no,,included,unknown,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
17279,included,no,,included,unknown,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
17280,included,no,,included,unknown,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
17281,included,no,,included,unknown,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
17282,included,no,,included,unknown,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
17283,included,no,,included,unknown,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
17284,excluded,yes,eight_sigma_outlier;carbon_bound_proton_extreme,eight-sigma outlier; carbon-bound proton extreme,unknown,unknown,yes,yes,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
17285,included,no,,included,yes,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
17286,included,no,,included,unknown,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
17287,included,no,,included,unknown,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
17288,included,no,,included,unknown,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
17289,included,no,,included,yes,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
17290,included,no,,included,unknown,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
17291,included,no,,included,unknown,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
17292,included,no,,included,unknown,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
17293,included,no,,included,yes,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
17294,included,no,,included,yes,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
17295,included,no,,included,yes,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
17296,included,no,,included,unknown,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
17297,included,no,,included,unknown,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
17298,included,no,,included,unknown,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
17299,included,no,,included,unknown,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
17300,included,no,,included,unknown,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
17301,included,no,,included,unknown,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
17302,included,no,,included,unknown,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
17303,included,no,,included,unknown,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
17304,included,no,,included,unknown,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
17305,excluded,yes,eight_sigma_outlier,eight-sigma outlier,unknown,unknown,yes,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
17306,included,no,,included,unknown,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
17307,included,no,,included,unknown,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
17308,included,no,,included,unknown,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
17309,included,no,,included,unknown,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
17310,excluded,yes,eight_sigma_outlier,eight-sigma outlier,yes,unknown,yes,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
17311,excluded,yes,paramagnetic_or_aromatic_ligand;eight_sigma_outlier,paramagnetic or aromatic ligand; eight-sigma outlier,yes,yes,yes,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
17312,included,no,,included,unknown,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
17313,included,no,,included,unknown,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
17314,excluded,yes,eight_sigma_outlier;carbon_bound_proton_extreme,eight-sigma outlier; carbon-bound proton extreme,unknown,unknown,yes,yes,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
17315,included,no,,included,yes,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
17316,included,no,,included,unknown,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
17318,included,no,,included,unknown,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
17319,included,no,,included,unknown,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
17320,included,no,,included,unknown,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
17321,included,no,,included,unknown,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
17322,included,no,,included,unknown,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
17323,included,no,,included,unknown,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
17324,included,no,,included,unknown,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
17325,included,no,,included,unknown,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
17326,included,no,,included,unknown,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
17327,included,no,,included,unknown,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
17328,included,no,,included,yes,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
17329,included,no,,included,yes,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
17330,included,no,,included,unknown,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
17331,included,no,,included,unknown,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
17332,included,no,,included,unknown,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
17333,included,no,,included,unknown,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
17334,included,no,,included,yes,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
17338,included,no,,included,yes,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
17339,included,no,,included,unknown,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
17340,included,no,,included,unknown,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
17341,included,no,,included,yes,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
17343,included,no,,included,unknown,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
17344,included,no,,included,yes,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
17345,included,no,,included,unknown,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
17346,included,no,,included,unknown,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
17347,included,no,,included,unknown,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
17350,included,no,,included,unknown,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
17351,included,no,,included,unknown,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
17352,included,no,,included,unknown,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
17353,included,no,,included,yes,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
17354,included,no,,included,yes,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
17355,included,no,,included,unknown,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
17356,included,no,,included,unknown,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
17357,included,no,,included,unknown,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
17358,included,no,,included,unknown,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
17359,included,no,,included,unknown,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
17360,included,no,,included,yes,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
17361,included,no,,included,unknown,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
17362,included,no,,included,unknown,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
17363,included,no,,included,unknown,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
17364,included,no,,included,unknown,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
17365,included,no,,included,yes,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
17367,included,no,,included,unknown,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
17368,included,no,,included,no,no,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
17369,included,no,,included,no,no,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
17370,included,no,,included,unknown,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
17371,included,no,,included,unknown,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
17373,included,no,,included,unknown,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
17374,included,no,,included,unknown,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
17375,included,no,,included,unknown,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
17376,included,no,,included,unknown,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
17377,included,no,,included,unknown,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
17378,included,no,,included,unknown,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
17379,included,no,,included,yes,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
17380,included,no,,included,yes,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
17381,included,no,,included,unknown,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
17382,excluded,yes,eight_sigma_outlier,eight-sigma outlier,unknown,unknown,yes,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
17383,included,no,,included,yes,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
17384,included,no,,included,yes,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
17385,included,no,,included,yes,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
17386,included,no,,included,yes,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
17387,included,no,,included,yes,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
17388,included,no,,included,unknown,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
17389,included,no,,included,unknown,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
17390,included,no,,included,unknown,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
17391,included,no,,included,unknown,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
17392,included,no,,included,yes,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
17393,included,no,,included,yes,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
